Year	Month	State	Sale_RES	Sale_COM	Sale_IND	Sale_OTH	Sale_ALL
1990	9	NY	3354.48	4234.44	2717.17	1017.14	11323.23
1990	9	OH	3013.26	2722.94	5860.97	346.42	11943.59
1990	9	OK	1944.82	1166.21	985.98	185.18	4282.19
1990	9	OR	913.01	969.1	1303.53	80.2	3265.84
1990	9	PA	2984.68	2531.46	3818.53	111.75	9446.43
1990	9	RI	196.91	220.81	119.37	17.87	554.96
1990	9	SC	1900	1236.51	2146.05	75.26	5357.82
1990	9	SD	240.77	149.97	151.47	37.82	580.03
1990	9	TN	2813.43	1210.9	3185.83	86.41	7296.57
1990	9	TX	9758.76	6302.11	7542.22	843.01	24446.1
1990	9	UT	334.76	395.67	492.36	80.27	1303.06
1990	9	VA	2036.92	1727.09	1349.86	647.88	5761.74
1990	9	VT	117.26	120.46	110.56	2.93	351.2
1990	9	WA	1611.88	1460.15	3409.77	331.16	6812.97
1990	9	WI	1273.06	1128.37	1704.38	58.94	4164.75
1990	9	WV	572.19	429.78	855.58	6.96	1864.51
1990	9	WY	105.01	175.3	597.3	13.82	891.43
1990	10	AK	126.5	161.1	33.51	13.68	334.78
1990	10	AL	1532.11	947	2355.44	59.28	4893.83
1990	10	AR	810.2	534.14	867.73	48.13	2260.21
1990	10	AZ	1136.92	1183.81	831.24	182.84	3334.81
1990	10	CA	5312.39	7006.54	4967	782.39	18068.33
1990	10	CO	729.05	1132.34	579.76	55.74	2496.89
1990	10	CT	692.8	842.19	521.28	30.36	2086.62
1990	10	DC	109.23	426.27	251.44	26.86	813.8
1990	10	DE	173.14	185.07	282.84	4.11	645.17
1990	10	FL	6796.16	4655.01	1408.83	411.42	13271.42
1990	10	GA	2231.88	1932.87	2349.63	74.31	6588.69
1990	10	HI	197.25	201.18	327.15	4.92	730.5
1990	10	IA	773.86	558.47	1052.96	65.75	2451.03
1990	10	ID	410.37	358.92	590.38	9.68	1369.35
1990	10	IL	2317.63	2631.3	3582.01	618.79	9149.74
1990	10	IN	1538.7	1270.95	3145.64	55.8	6011.08
1990	10	KS	700.44	763.76	672.12	28.18	2164.5
1990	10	KY	1180.15	768.89	2647.86	213.4	4810.3
1990	10	LA	1833.53	1238.31	2136.12	230.34	5438.3
1990	10	MA	1074.7	1488.39	851.14	94.1	3508.34
1990	10	MD	1221.44	870.68	1556.96	57.76	3706.84
1990	10	ME	279.79	211.7	438.36	12.78	942.62
1990	10	MI	1922.21	1703.33	3089.47	113.88	6828.89
1990	10	MN	1100.79	645.13	2023.06	53.17	3822.15
1990	10	MO	1543.63	1469.03	1103.11	68.72	4184.49
1990	10	MS	1067.08	624.85	1078.12	60.12	2830.17
1990	10	MT	257.01	229.62	560.16	34.78	1081.57
1990	10	NC	2273.4	2037.57	2805.81	134.82	7251.61
1990	10	ND	190.46	130.49	135.92	43.28	500.14
1990	10	NE	483.04	402.9	399.02	99.27	1384.22
1990	10	NH	238.13	154.08	272.01	8.45	672.66
1990	10	NJ	1399.79	2256.18	1356.53	43.22	5055.72
1990	10	NM	256.29	363.77	372.22	113.48	1105.75
1990	10	NV	361.56	302.76	483.54	53.81	1201.68
1990	10	NY	2918.46	3832.67	2741.63	989.76	10482.53
1990	10	OH	2688.08	2532.1	5967	363.12	11550.3
1990	10	OK	1279.55	974.94	1145.3	158.44	3558.22
1990	10	OR	1102.39	903.61	1327.72	65.32	3399.04
1990	10	PA	2582.37	2333.79	4075.57	120.48	9112.21
1990	10	RI	164.04	199.94	110.37	16.03	490.37
1990	10	SC	1337.72	1045.93	2184.17	65.37	4633.2
1990	10	SD	198.41	111.1	143.01	26.53	479.06
1990	10	TN	1880.72	1004.28	2999.41	80.42	5964.83
1990	10	TX	7099.88	5318.97	7339.45	701.03	20459.33
1990	10	UT	306.01	361.49	484.73	71.32	1223.56
1990	10	VA	1906.84	1645.66	1481.28	719.4	5753.18
1990	10	VT	136.77	123.57	114.35	3.32	378.01
1990	10	WA	1824.94	1434	3482.92	285.25	7027.11
1990	10	WI	1261.32	1016.34	1728.29	64.09	4070.04
1990	10	WV	513.37	399.87	855.21	7.94	1776.39
1990	10	WY	122.68	171.17	650.5	8.6	952.95
1990	11	AK	150.23	173.64	35.83	16.28	375.98
1990	11	AL	1290.82	820.58	2242.93	50.46	4404.79
1990	11	AR	660.27	432.05	882.42	41.61	2016.35
1990	11	AZ	931.22	1047.78	834.53	164.68	2978.22
1990	11	CA	5034.63	6428.33	4622	612.16	16697.12
1990	11	CO	779.93	1115.25	572.33	53.36	2520.88
1990	11	CT	785.06	806.9	485.62	35.05	2112.64
1990	11	DC	98.75	376.08	217.38	27.52	719.73
1990	11	DE	187.22	177.45	274.93	4.09	643.69
1990	11	FL	5315.77	4263.17	1408.1	364.23	11351.26
1990	11	GA	1923.36	1665.4	2091.35	67.91	5748.02
1990	11	HI	192.18	187.31	310.79	4.93	695.2
1990	11	IA	797.34	532.63	907.3	63.87	2301.14
1990	11	ID	524.42	277.35	552.78	4.63	1359.19
1990	11	IL	2396.19	2478.25	3443.56	598.13	8916.14
1990	11	IN	1626.19	1190.48	3023.88	54.32	5894.88
1990	11	KS	588.8	722.55	658.1	27.81	1997.26
1990	11	KY	1212.37	686.33	2604.7	200.36	4703.76
1990	11	LA	1283.14	1004.44	2240.39	206.95	4734.91
1990	11	MA	1199.49	1484.82	852.17	95.84	3632.33
1990	11	MD	1285.18	764.11	1437.58	54.97	3541.84
1990	11	ME	308.91	215.98	393.51	15.04	933.44
1990	11	MI	1998	1628.71	2835.59	114.92	6577.22
1990	11	MN	1154.3	625.42	1917.47	54.25	3751.44
1990	11	MO	1487.39	1376.37	1012.03	71.78	3947.57
1990	11	MS	794.92	506.9	1042.48	53.79	2398.09
1990	11	MT	320.28	234.22	548.29	39.97	1142.77
1990	11	NC	2249.21	1818.55	2521.36	126.49	6715.62
1990	11	ND	240.92	147.46	153.04	43.71	585.14
1990	11	NE	482.46	400.17	382.13	88.21	1352.97
1990	11	NH	273.03	157.16	285.72	8.85	724.76
1990	11	NJ	1498.7	2182.81	1281.35	45.02	5007.87
1990	11	NM	277.46	348.03	372.96	99.7	1098.15
1990	11	NV	369.7	291.87	585.85	60.48	1307.9
1990	11	NY	2857.02	3703.92	2599.77	994.74	10155.44
1990	11	OH	2952.82	2352.59	5723.37	355.29	11384.07
1990	11	OK	1056.84	855.74	899.57	200.83	3012.98
1990	11	OR	1366.35	934.43	1331.06	53.97	3685.81
1990	11	PA	2825.02	2267.76	3686.27	123.41	8902.46
1990	11	RI	186.1	202.57	114.04	17.35	520.07
1990	11	SC	1198.64	887.44	1963.28	57.35	4106.71
1990	11	SD	235.4	109.71	139.21	26.31	510.64
1990	11	TN	1994.78	906.78	2834.43	80.83	5816.81
1990	11	TX	5052.54	4828.93	6960.43	607.37	17449.27
1990	11	UT	356.18	366.24	457.32	62.86	1242.61
1990	11	VA	2189.74	1532.25	1326.52	627.75	5676.26
1990	11	VT	153.63	123.09	119.85	3.97	400.53
1990	11	WA	2246.84	1457.37	3392.41	288.96	7385.58
1990	11	WI	1307.09	996.43	1572.41	60.15	3936.09
1990	11	WV	587.64	383.18	871	8.14	1849.96
1990	11	WY	143.76	173.31	644.7	6.89	968.66
1990	12	AK	188.52	187	34.81	15.56	425.89
1990	12	AL	1560.62	811.54	2240.28	47.75	4660.19
1990	12	AR	745.12	447.7	809.75	46.06	2048.62
1990	12	AZ	1200.82	1053.29	833.52	156.16	3243.79
1990	12	CA	5784.13	6158.35	4750.1	495.98	17188.57
1990	12	CO	911.86	1145.18	542.51	59.09	2658.64
1990	12	CT	946.91	848.26	472.75	32.68	2300.61
1990	12	DC	119.61	404.07	232.3	28.31	784.28
1990	12	DE	220.54	180.03	244.15	4.31	649.02
1990	12	FL	4839.97	3956.17	1349.47	372.78	10518.39
1990	12	GA	2291.22	1772.11	2037.69	67.69	6168.71
1990	12	HI	201.09	179.75	302.74	4.89	688.48
1990	12	IA	964.89	558.89	985.52	69.01	2578.31
1990	12	ID	708.88	333.71	581.83	4.89	1629.3
1990	12	IL	2813.46	2565.94	3313.87	636.62	9329.88
1990	12	IN	1956.73	1280.49	2847.73	58.7	6143.64
1990	12	KS	702.45	725.56	642.47	28.4	2098.88
1990	12	KY	1473.34	754.25	2708.64	210.78	5147.01
1990	12	LA	1408.76	1018.48	2176.32	157.57	4761.13
1990	12	MA	1400.93	1506.19	846.12	107.57	3860.82
1990	12	MD	1693.06	848.16	1725.92	60.25	4327.39
1990	12	ME	365.67	224.71	383.61	16.37	990.36
1990	12	MI	2243.04	1687.23	2652.62	123.13	6706.02
1990	12	MN	1393.35	681.62	1931.1	56.13	4062.2
1990	12	MO	1812.11	1569.78	1016.98	77.17	4476.03
1990	12	MS	846.55	491.05	1009.82	51.68	2399.1
1990	12	MT	394.35	255.02	547.05	56.23	1252.65
1990	12	NC	2670.95	1791.72	2373	125.67	6961.33
1990	12	ND	306.7	158.42	149.82	41.34	656.28
1990	12	NE	595.37	431.11	368.35	118.06	1512.9
1990	12	NH	303.77	161.83	270.16	8.32	744.07
1990	12	NJ	1840.32	2226.04	1247.15	47.6	5361.11
1990	12	NM	339.97	361.09	358.24	97.65	1156.95
1990	12	NV	504.22	319.25	528.42	53.09	1404.99
1990	12	NY	3296.59	3903.46	2583.13	1017.49	10800.67
1990	12	OH	3594.36	2501.54	5603.7	369.12	12068.71
1990	12	OK	1322.09	907.02	987.38	117.54	3334.03
1990	12	OR	1878.16	1038.02	1242.78	53.9	4212.84
1990	12	PA	3592.13	2458.55	3685.06	134.06	9869.79
1990	12	RI	213.46	207.05	110.43	17.89	548.83
1990	12	SC	1368.89	880.11	1881.18	58.69	4188.87
1990	12	SD	269.07	112.86	138.57	26.79	547.29
1990	12	TN	2405.33	935.85	2794.38	81.31	6216.88
1990	12	TX	5687.57	4887.29	6771.36	594.95	17941.18
1990	12	UT	496.65	442.81	506.95	53.24	1499.65
1990	12	VA	2673.68	1617.7	1294.83	638.3	6224.5
1990	12	VT	179.04	128.22	118.56	4	429.82
1990	12	WA	3212	1661.36	3406.07	340.08	8619.5
1990	12	WI	1583.59	1082.39	1490.88	59.38	4216.24
1990	12	WV	740.15	431.19	873.76	9.16	2054.26
1990	12	WY	202.14	203.55	810.48	16.12	1232.29
1991	1	AK	185.56	188.59	39.32	17.22	430.69
1991	1	AL	1891.11	891.46	2151.19	54.65	4988.41
1991	1	AR	1025.18	494.22	809.75	48.27	2377.42
1991	1	AZ	1516.12	1064.16	809.83	128.48	3518.58
1991	1	CA	6465.92	6109.46	4524.36	625.53	17725.28
1991	1	CO	1111.04	1212.55	548.82	56.18	2928.59
1991	1	CT	1119.02	917.84	456.47	36.4	2529.74
1991	1	DC	134.67	412.88	232.77	29.71	810.03
1991	1	DE	273.24	203.16	257.3	4.27	737.97
1991	1	FL	5217.5	3988.4	1328.04	350.12	10884.05
1991	1	GA	2538.21	1700.74	2104.71	75.27	6418.93
1991	1	HI	213.09	172.01	290.64	5.15	680.9
1991	1	IA	1150.33	626.33	870.15	74.45	2721.26
1991	1	ID	810.17	328.29	561.67	4.62	1704.75
1991	1	IL	3543.04	2823.53	3222.22	708.93	10297.72
1991	1	IN	2518.83	1412.94	2788.62	62.13	6782.52
1991	1	KS	901.73	788.54	648.34	32.66	2371.27
1991	1	KY	1882.87	836.95	2687.81	223.47	5631.1
1991	1	LA	1659.65	1093.98	2157.56	168.97	5080.16
1991	1	MA	1636.78	1637.28	794.95	112.23	4181.24
1991	1	MD	1977.85	878.36	1512.46	60.89	4429.56
1991	1	ME	403.67	247.02	390.77	15.3	1056.76
1991	1	MI	2679.96	1838.5	2704.06	117.58	7340.08
1991	1	MN	1668.72	740.17	2136.11	65.51	4610.51
1991	1	MO	2393.38	1615.25	1044.34	79.92	5132.89
1991	1	MS	991.28	519.39	1031.88	50.51	2593.06
1991	1	MT	445.22	258.73	551.77	53.77	1309.49
1991	1	NC	3308.01	1915.11	2353.34	142.83	7719.29
1991	1	ND	418.54	197.83	166.9	46.12	829.4
1991	1	NE	730.34	454.76	372.28	96.71	1654.08
1991	1	NH	352.56	180.58	275.53	9.54	818.21
1991	1	NJ	1947.73	2424.5	1211.53	47.46	5631.23
1991	1	NM	388.15	367.65	385.61	100.69	1242.1
1991	1	NV	583.79	313.22	468.3	34.57	1399.88
1991	1	NY	3701.82	3930.44	2521.25	1074.51	11228.03
1991	1	OH	4372.03	2732.37	5608.7	370.92	13084.02
1991	1	OK	1412.73	887.94	946.06	167.11	3413.83
1991	1	OR	2184.13	1069.59	1277.55	58.2	4589.48
1991	1	PA	4205.41	2719.17	3697.71	141.51	10763.79
1991	1	RI	245.34	216.88	113.08	17.59	592.9
1991	1	SC	1726.89	926.06	1904.58	62	4619.54
1991	1	SD	365.93	138.02	138.79	33.49	676.23
1991	1	TN	2999.78	977.2	2905.96	86.39	6969.33
1991	1	TX	8008.06	4927.64	6893.73	759	20588.42
1991	1	UT	505.34	403.25	446.05	67.97	1422.61
1991	1	VA	3081.96	1767.62	1273.1	713.69	6836.38
1991	1	VT	209.07	137.49	126.33	3.94	476.83
1991	1	WA	3921.03	1845.98	3478.41	360.82	9606.24
1991	1	WI	1734.64	1141.16	1563.58	61.08	4500.46
1991	1	WV	867.47	463.58	898.89	9.22	2239.16
1991	1	WY	229.67	216.62	579.01	8.7	1033.99
1991	2	AK	162.26	176.46	35.66	19.03	393.41
1991	2	AL	1607.68	782.3	2154.2	47.11	4591.3
1991	2	AR	831.7	437.48	791.5	45.17	2105.84
1991	2	AZ	1151.05	990.43	792.3	131.95	3065.72
1991	2	CA	5457.16	6007.72	4458.23	603.29	16526.4
1991	2	CO	972.14	1134.45	553.9	57.14	2717.63
1991	2	CT	949.72	829.21	478.77	32.3	2290.01
1991	2	DC	135.6	404.9	215.37	25.67	781.54
1991	2	DE	258.58	195.05	244.93	4.27	702.82
1991	2	FL	4966.68	3747.12	1299.15	339	10351.94
1991	2	GA	2219.02	1793.58	2033.39	73.18	6119.17
1991	2	HI	177.19	166.75	276.85	4.7	625.5
1991	2	IA	900	535.58	926.58	62.6	2424.76
1991	2	ID	581.51	279.78	510.97	4.69	1376.95
1991	2	IL	3041.07	2704.2	3126.88	704.32	9576.47
1991	2	IN	1995.64	1255.48	2736.21	53.63	6040.96
1991	2	KS	721.98	695.16	631.24	35.66	2084.04
1991	2	KY	1524.85	734.12	2624.31	209.23	5092.51
1991	2	LA	1405.38	974.97	2053.23	165.34	4598.92
1991	2	MA	1471.23	1544.83	798.47	96.65	3911.17
1991	2	MD	1808.48	864.39	1548.59	55.98	4277.45
1991	2	ME	381.18	238.77	404.38	14.07	1038.41
1991	2	MI	2135.2	1638.68	2673.2	104.55	6551.62
1991	2	MN	1366.87	682.09	1926.21	57.36	4032.53
1991	2	MO	1918.36	1404.95	1002.57	69.3	4395.18
1991	2	MS	924.66	477.7	972.04	51.82	2426.23
1991	2	MT	311.33	222.56	511	40.66	1085.55
1991	2	NC	3059.68	1831.35	2379.86	131.35	7402.24
1991	2	ND	335.48	174.24	155.73	42.35	707.8
1991	2	NE	551.18	386.6	351.48	87.46	1376.73
1991	2	NH	338.22	179.37	274.36	8.65	800.6
1991	2	NJ	1632.63	2131.3	1188.14	41.48	4993.54
1991	2	NM	319.13	340.28	353.28	100.95	1113.64
1991	2	NV	393.96	255.13	439.23	38.18	1126.51
1991	2	NY	3514.84	3778.74	2437.54	1037.96	10769.08
1991	2	OH	3533.89	2453.41	5360.43	357.49	11705.23
1991	2	OK	1092.21	727.11	848.64	146.53	2814.49
1991	2	OR	1474.54	934.54	1226.59	45.49	3681.17
1991	2	PA	3699.3	2523.12	3567.54	129.55	9919.51
1991	2	RI	216.56	204.5	119.13	16.1	556.3
1991	2	SC	1625.5	916.14	1891.61	62.64	4495.89
1991	2	SD	286.96	118.36	131.6	32.99	569.92
1991	2	TN	2857.76	965.97	2843.62	93.73	6761.08
1991	2	TX	6051.95	4435.1	6509.54	697.8	17694.39
1991	2	UT	390.38	355.11	466.9	63.38	1275.78
1991	2	VA	2502.35	1553.87	1285.26	609.61	5951.09
1991	2	VT	172.17	124.4	112.54	3.69	412.81
1991	2	WA	3647.56	1675.76	3162.6	333.55	8819.48
1991	2	WI	1444.98	1001.84	1458.48	56.2	3961.48
1991	2	WV	745.57	416.77	857.03	8.32	2027.68
1991	2	WY	180.66	194.44	666.42	7.95	1049.47
1991	3	AK	143.77	168.48	38.64	17.52	368.41
1991	3	AL	1481.17	815.63	2248.48	48.61	4593.88
1991	3	AR	747.79	439.06	786.72	44.51	2018.08
1991	3	AZ	1051.95	1028.91	819.86	138.76	3039.48
1991	3	CA	5213.45	5956.43	4431.32	678.95	16280.15
1991	3	CO	890.47	1113.14	547.85	53.01	2604.48
1991	3	CT	907.4	827.54	461.96	30.41	2227.3
1991	3	DC	124.25	397.53	222.67	25.48	769.93
1991	3	DE	230.35	190.29	249.77	4.28	674.69
1991	3	FL	5012.65	3811.6	1310.95	343.4	10478.6
1991	3	GA	2103.94	1718.16	2140.28	73.64	6036.02
1991	3	HI	194.57	175.96	293.89	4.92	669.33
1991	3	IA	846.51	524.84	896.38	63.94	2331.66
1991	3	ID	545.73	288.3	554.73	4.69	1393.45
1991	3	IL	2754.89	2569.89	3066.72	667.05	9058.55
1991	3	IN	1896.12	1240.35	2742.48	53.39	5932.35
1991	3	KS	621.91	680.33	631.1	27.39	1960.72
1991	3	KY	1439.99	759.94	2704.82	211.17	5115.92
1991	3	LA	1309.27	988.62	2113.28	163.84	4575
1991	3	MA	1380.71	1521.15	803.04	96.98	3801.87
1991	3	MD	1635.17	841.38	1538.71	56.64	4071.9
1991	3	ME	364.69	227.09	396.5	14.75	1003.03
1991	3	MI	2111.14	1648.17	2626.79	102.33	6488.43
1991	3	MN	1271.82	625.2	1837.3	52.95	3787.26
1991	3	MO	1718.2	1412.43	999.93	64.94	4195.5
1991	3	MS	826.16	466.91	968.92	46.96	2308.95
1991	3	MT	293.06	223.67	540.24	42.96	1099.93
1991	3	NC	2882.94	1851.7	2336.97	127.98	7199.59
1991	3	ND	289.48	154.32	140.25	38.17	622.23
1991	3	NE	533.53	397.71	339.84	86.09	1357.17
1991	3	NH	308.9	166.36	252.94	8.74	736.94
1991	3	NJ	1604.73	2203.92	1235.4	41.67	5085.72
1991	3	NM	288.36	338.65	379.98	93.1	1100.09
1991	3	NV	409.82	293.35	475	44.59	1222.76
1991	3	NY	3301.37	3682.05	2571.88	1004.02	10559.32
1991	3	OH	3399.35	2502.47	5663.48	360.35	11925.66
1991	3	OK	952.34	765.56	905.8	169.37	2793.06
1991	3	OR	1488.06	945.35	1240.36	47.88	3721.65
1991	3	PA	3521.1	2502.19	3623.71	133.24	9780.23
1991	3	RI	206.59	199.9	113.56	16.69	536.74
1991	3	SC	1472.24	889.6	1899.74	58.78	4320.37
1991	3	SD	258.78	112.9	131.71	28.82	532.21
1991	3	TN	2462.9	892.58	2798.1	76.11	6229.69
1991	3	TX	4913.16	4257.65	6381.38	705.15	16257.34
1991	3	UT	349.99	368.21	492.65	64.86	1275.71
1991	3	VA	2467.6	1646.9	1263.05	667.1	6044.65
1991	3	VT	168.85	125.7	113.34	3.52	411.4
1991	3	WA	3139.76	1540.62	3453.12	305.57	8439.05
1991	3	WI	1419.97	1056.3	1585.34	54.83	4116.44
1991	3	WV	736.34	418.3	823.82	8.2	1986.66
1991	3	WY	169.23	195.39	677.47	7.53	1049.63
1991	4	AK	132.01	163.54	42.06	15.36	352.97
1991	4	AL	1334.09	869.24	2290.76	46.43	4540.53
1991	4	AR	646.26	434.64	805.91	44.53	1931.34
1991	4	AZ	1012.51	955.32	828.87	133.06	2929.77
1991	4	CA	5074.76	5842.99	4282.56	745.92	15946.23
1991	4	CO	822.43	1075.79	535.42	51.68	2485.31
1991	4	CT	808.68	806.93	460.52	28.25	2104.38
1991	4	DC	104.54	385.77	228.52	26.1	744.93
1991	4	DE	205.93	183.28	245.23	4.22	638.66
1991	4	FL	4976.8	4050.32	1352.6	361.02	10740.73
1991	4	GA	1842.63	1772.1	2225.91	74.08	5914.72
1991	4	HI	194.76	176.02	293.07	4.75	668.6
1991	4	IA	744.36	497.96	909.86	60.68	2212.85
1991	4	ID	459.6	342.88	516.81	6.07	1325.36
1991	4	IL	2350.7	2423.12	3140.18	608.74	8522.75
1991	4	IN	1582.44	1187.12	2798.18	50.35	5618.09
1991	4	KS	591.24	689.37	654.15	28.96	1963.72
1991	4	KY	1122.82	701.65	2774.74	197.48	4796.69
1991	4	LA	1288.43	1024.26	2064.55	179.4	4556.64
1991	4	MA	1232.68	1433.76	799.48	87.77	3553.69
1991	4	MD	1354.23	792.81	1452.8	52.17	3652.02
1991	4	ME	316.66	208.71	408.53	13.55	947.44
1991	4	MI	1992.23	1640.7	2717.79	96.11	6446.83
1991	4	MN	1152.24	618.52	1995.59	52.96	3819.31
1991	4	MO	1404.57	1377.58	1042.22	66.92	3891.29
1991	4	MS	750.06	486.58	1010.57	48	2295.2
1991	4	MT	254.5	206.43	530.71	43.47	1035.11
1991	4	NC	2313.87	1834.96	2517.24	122.63	6788.7
1991	4	ND	240.47	145.04	141.61	37.64	564.77
1991	4	NE	457.48	374.56	376.81	84.7	1293.54
1991	4	NH	282.84	158.58	258.12	8.46	708
1991	4	NJ	1420.94	2052.66	1182.2	37.32	4693.11
1991	4	NM	275.23	344.81	376.88	109.77	1106.7
1991	4	NV	368.49	287.73	476.93	38.6	1171.75
1991	4	NY	3018.62	3543.8	2512.27	933.18	10007.88
1991	4	OH	2842.51	2429.87	5454.35	358.14	11084.88
1991	4	OK	898.06	745.82	913.07	158.79	2715.74
1991	4	OR	1423.03	936.03	1264.81	47.07	3670.94
1991	4	PA	3120.01	2365.54	3684.93	120.02	9290.5
1991	4	RI	187.33	188.66	109.73	15.43	501.15
1991	4	SC	1194	898.61	2078.59	63.01	4234.21
1991	4	SD	230.57	107.21	135.14	27.57	500.49
1991	4	TN	1906.15	883.64	2825.17	99.8	5714.76
1991	4	TX	4777.02	4470.44	6969.87	962.83	17180.16
1991	4	UT	352.79	374.46	441.53	62.93	1231.71
1991	4	VA	1924.47	1529.62	1259.83	594.73	5308.65
1991	4	VT	141.54	113.97	105.77	3.42	364.7
1991	4	WA	2761.39	1481.23	3450.98	321.75	8015.35
1991	4	WI	1278.25	987.97	1579.52	53.05	3898.79
1991	4	WV	570.7	377.61	798.24	7.45	1754
1991	4	WY	149.92	181.27	567.31	7.15	905.64
1991	5	AK	119	160.27	40.33	14.57	334.17
1991	5	AL	1450.6	1004.87	2519.28	48.39	5023.14
1991	5	AR	657.1	478	836.43	51.84	2023.38
1991	5	AZ	938.53	1116.57	880.09	168.94	3104.13
1991	5	CA	4626.84	6090.99	4655.9	815.25	16188.98
1991	5	CO	760.2	1076.51	552.79	50.6	2440.11
1991	5	CT	715.87	824.28	485.82	28.84	2054.81
1991	5	DC	92.68	399.26	250.32	24.45	766.72
1991	5	DE	174.73	177.68	271	4.16	627.56
1991	5	FL	6113.67	4470.75	1425.76	397.84	12408.01
1991	5	GA	2192.73	1995.86	2493.48	77.25	6759.32
1991	5	HI	189.8	193.56	314.84	6.41	704.61
1991	5	IA	785.27	604.64	1035.93	67.72	2493.55
1991	5	ID	426.79	411.97	571	15.04	1424.81
1991	5	IL	2305.03	2512.05	3297.34	621.13	8735.55
1991	5	IN	1597.5	1315.02	3218.5	49.01	6180.02
1991	5	KS	607.2	752.06	693.56	28.49	2081.31
1991	5	KY	1273.21	855.27	2943.7	236.3	5308.48
1991	5	LA	1602.42	1160.14	2191.23	226.56	5180.34
1991	5	MA	1096.16	1455.6	807.1	85.07	3443.93
1991	5	MD	1386.14	809.45	1692.37	51.8	3939.75
1991	5	ME	283.06	201.51	317.6	14.36	816.53
1991	5	MI	1961.46	1785.24	3003.97	98.51	6849.18
1991	5	MN	1121.19	641.75	1960.85	53.71	3777.5
1991	5	MO	1566.25	1611.12	1114.94	68.93	4361.24
1991	5	MS	828.91	555.98	1091.94	56.39	2533.22
1991	5	MT	237.57	216.71	534.43	36.86	1025.58
1991	5	NC	2247.97	2019.91	2799.86	144.18	7211.92
1991	5	ND	212.9	138.37	136.03	40.68	527.99
1991	5	NE	473.37	422.63	413.92	94.46	1404.38
1991	5	NH	244.52	154.73	263.2	8.66	671.11
1991	5	NJ	1653.66	2280.32	1258.89	34.95	5227.82
1991	5	NM	258.59	363.95	389.82	123.86	1136.23
1991	5	NV	354.08	311.12	516.43	58.03	1239.66
1991	5	NY	2790.71	3540.85	2558.03	956.69	9846.28
1991	5	OH	3046.39	2675.23	5613.1	413.84	11748.56
1991	5	OK	966.79	871.71	969.84	202.91	3011.25
1991	5	OR	1194.82	924.19	1265.43	67.48	3451.92
1991	5	PA	2843.54	2381.52	3761.64	113.85	9100.55
1991	5	RI	166.96	188.14	113.2	14.69	482.98
1991	5	SC	1196.15	939.38	2229.3	65.5	4430.33
1991	5	SD	203.62	105.13	132.92	26.78	468.45
1991	5	TN	1778.65	910.99	2989.06	71.11	5749.8
1991	5	TX	5624.15	4920.66	7084.96	1118.43	18748.21
1991	5	UT	316.15	358.13	490.71	69.8	1234.79
1991	5	VA	2110.99	1860.94	1417.75	739.83	6129.51
1991	5	VT	140.29	118.57	110.35	3.33	372.54
1991	5	WA	2294.43	1345.49	3482.84	326.05	7448.82
1991	5	WI	1324.55	1135.02	1717.47	55.87	4232.92
1991	5	WV	579.21	424.99	847.25	7.05	1858.51
1991	5	WY	134.46	182.48	653.95	7.14	978.03
1991	6	AK	107.33	154.97	36.82	13.13	312.25
1991	6	AL	1987.06	1022.84	2425.38	47.62	5482.9
1991	6	AR	1020.87	602.95	913.95	62.85	2600.61
1991	6	AZ	1202.12	1220.54	866.01	176.96	3465.62
1991	6	CA	4957.52	6770.48	4516.13	820.05	17064.18
1991	6	CO	730.94	1136.23	561.15	59.56	2487.89
1991	6	CT	794.1	925.59	509.14	26.4	2255.24
1991	6	DC	141.08	483.62	301.78	26.02	952.5
1991	6	DE	236.71	214.49	276.77	4.21	732.18
1991	6	FL	6790.12	4696.17	1420.18	399.58	13306.05
1991	6	GA	2870.9	2114.53	2210.11	79.8	7275.34
1991	6	HI	212.1	202.99	272.68	3.13	690.9
1991	6	IA	979.24	652.29	1002.48	68.28	2702.3
1991	6	ID	372.28	520.22	569.8	52.07	1514.36
1991	6	IL	3282.49	3010.41	3407.74	676.67	10377.32
1991	6	IN	2140.87	1517.34	3119.26	47.03	6824.5
1991	6	KS	891.27	879.42	717.41	30.6	2518.7
1991	6	KY	1692.25	915.34	2806.53	238.94	5653.06
1991	6	LA	2170.42	1316.27	2287.57	245.27	6019.53
1991	6	MA	1117.85	1542.59	839.68	81.82	3581.93
1991	6	MD	1728.8	936.01	1660.85	64.35	4390.01
1991	6	ME	267.44	213.7	381.59	13.84	876.57
1991	6	MI	2339.36	1886.14	3140.88	104.11	7470.5
1991	6	MN	1227.51	748.88	2017.06	53.23	4046.69
1991	6	MO	2095	1843.62	1202.14	97.37	5238.12
1991	6	MS	1147.42	639.02	1112.17	57.6	2956.22
1991	6	MT	226.88	224.74	552.38	36.31	1040.31
1991	6	NC	2926.93	2229.19	2771.81	160.1	8088.03
1991	6	ND	183.35	142.7	137.18	42.19	505.41
1991	6	NE	612.67	479.33	420.02	148.49	1660.5
1991	6	NH	237.99	165.62	275.56	8.87	688.06
1991	6	NJ	1956.96	2423.28	1286.14	33.14	5699.52
1991	6	NM	285.45	392.54	379.99	125.29	1183.28
1991	6	NV	478.38	378.12	548.3	69.61	1474.42
1991	6	NY	3014.32	4160.18	2673.08	1021.07	10868.65
1991	6	OH	3450.37	2964.66	5746.38	398.35	12559.76
1991	6	OK	1467.51	1004.86	995.28	193.86	3661.5
