Year	Month	State	Rev_RES	Rev_COM	Rev_IND	Rev_OTH	Rev_ALL
2018	1	MI	516.41	353.34	171.23	0.07	1041.05
2018	1	MN	286	197.04	127.53	0.26	610.83
2018	1	MO	370.05	216.89	58.65	0.17	645.76
2018	1	MS	220.44	116.13	79.98	0	416.55
2018	1	MT	64.3	43.42	17.31	0	125.03
2018	1	NC	747.75	344.06	126.88	0.03	1218.71
2018	1	ND	56.08	52.87	56.45	0	165.4
2018	1	NE	103.97	69.46	55.83	0	229.26
2018	1	NH	96.19	58.93	21.34	0	176.46
2018	1	NJ	401.15	396.69	62.86	2.52	863.22
2018	1	NM	74.33	67.03	34.18	0	175.54
2018	1	NV	104.06	67.53	50.32	0.06	221.97
2018	1	NY	859.02	933.58	90.47	35.35	1918.42
2018	1	OH	687	389.59	275.73	0.34	1352.66
2018	1	OK	226.15	124.73	74.52	0	425.4
2018	1	OR	218.86	118.99	53.7	0.21	391.77
2018	1	PA	864.79	361.88	303.18	5.41	1535.26
2018	1	RI	60.87	58.55	11.5	0.42	131.34
2018	1	SC	474.85	208.09	148.92	0	831.86
2018	1	SD	58.23	41.69	17.18	0	117.1
2018	1	TN	519.23	314.76	85.4	0	919.39
2018	1	TX	1648.65	973.67	492.74	1.23	3116.29
2018	1	UT	81.56	73.73	41.49	0.46	197.24
2018	1	VA	654.5	352.79	93	1.44	1101.73
2018	1	VT	41.58	25.84	12.49	0	79.9
2018	1	WA	393.14	230.88	91.89	0.06	715.97
2018	1	WI	311.54	224.51	151.37	0	687.42
2018	1	WV	170.43	64.77	76.18	0	311.38
2018	1	WY	34.03	31.33	57.93	0	123.28
2018	2	AK	41.19	44.25	20.19	0	105.63
2018	2	AL	291.28	182.51	143.75	0	617.55
2018	2	AR	169.58	77.61	78.39	0	325.58
2018	2	AZ	231.39	202.94	60.3	0.05	494.67
2018	2	CA	1147.02	1222.57	393.52	5.64	2768.75
2018	2	CO	170.95	148.43	82.62	0.68	402.68
2018	2	CT	208.19	161.96	35.61	2.06	407.82
2018	2	DC	26.52	72.38	1.18	2.66	102.74
2018	2	DE	53.25	32.26	12.7	0	98.2
2018	2	FL	1044.54	677.15	96.52	0.53	1818.74
2018	2	GA	462.39	319.63	122.85	0.77	905.65
2018	2	HI	61.24	64.7	64.74	0	190.68
2018	2	IA	146.95	93.12	108.62	0	348.68
2018	2	ID	78.02	40.61	27.71	0	146.33
2018	2	IL	445.04	329.14	216.7	3.37	994.25
2018	2	IN	330.92	191.15	224.99	0.2	747.26
2018	2	KS	125.97	122.15	67.67	0	315.79
2018	2	KY	236.78	143.23	113.96	0	493.97
2018	2	LA	225.78	166.36	137.05	0.1	529.29
2018	2	MA	361.11	357.56	70.82	2.58	792.08
2018	2	MD	307.1	237.72	22.39	3.11	570.31
2018	2	ME	66.89	40.86	20.34	0	128.09
2018	2	MI	409.59	334.72	180.71	0.08	925.1
2018	2	MN	244.28	179.05	122.49	0.25	546.07
2018	2	MO	308.48	203.88	56.4	0.16	568.92
2018	2	MS	181.75	112.87	79.43	0	374.06
2018	2	MT	54.67	43.89	17.04	0	115.6
2018	2	NC	531.67	326.47	124.46	0.02	982.62
2018	2	ND	51.92	49.79	56.2	0	157.92
2018	2	NE	91.97	65.15	52.76	0	209.88
2018	2	NH	73.61	56.16	22.04	0	151.81
2018	2	NJ	318.82	373.1	61.94	2.48	756.34
2018	2	NM	62.72	63.25	32.27	0	158.24
2018	2	NV	92.55	65.64	47.82	0.05	206.05
2018	2	NY	745.53	829.97	92.59	29.77	1697.86
2018	2	OH	539.45	363.81	253.36	0.26	1156.88
2018	2	OK	183.01	115.36	70.18	0	368.55
2018	2	OR	192.76	121.23	55.17	0.2	369.35
2018	2	PA	672.86	329.71	284.45	4.52	1291.55
2018	2	RI	50.72	48.21	8.25	0.39	107.57
2018	2	SC	292.42	160.72	122.89	0	576.02
2018	2	SD	53.36	38.16	16.6	0	108.12
2018	2	TN	423.25	298.54	81.49	0	803.27
2018	2	TX	1267.56	825.96	442.8	1.22	2537.54
2018	2	UT	68.66	73.39	41.65	0.45	184.16
2018	2	VA	436.63	313.21	84.42	1.59	835.84
2018	2	VT	33	23.61	11.66	0	68.27
2018	2	WA	334.94	220.72	87.73	0.06	643.46
2018	2	WI	262.53	208.24	142.2	0	612.98
2018	2	WV	113.71	57.54	71.67	0	242.93
2018	2	WY	28.97	29.12	55.88	0	113.97
2018	3	AK	40.68	44.18	19.06	0	103.92
2018	3	AL	270.07	193.17	167.41	0	630.65
2018	3	AR	137.94	76.13	78.61	0	292.68
2018	3	AZ	245.69	218.66	64.96	0.06	529.37
2018	3	CA	1405.7	1462.17	433.81	5.42	3307.1
2018	3	CO	170.52	160.4	90.99	0.66	422.57
2018	3	CT	215.95	159.99	34.08	1.44	411.46
2018	3	DC	25.14	74.05	1.18	2.33	102.7
2018	3	DE	52.1	32.62	12.38	0	97.11
2018	3	FL	966.66	693.48	103.95	0.49	1764.59
2018	3	GA	443.6	344.2	134.45	0.61	922.86
2018	3	HI	69.68	70.52	72.68	0	212.88
2018	3	IA	144.76	93.91	110.67	0	349.33
2018	3	ID	74.9	41.4	30.19	0	146.49
2018	3	IL	433.66	353.98	217.04	2.71	1007.39
2018	3	IN	315.92	199.43	250.02	0.19	765.56
2018	3	KS	124.42	124.15	57.97	0	306.53
2018	3	KY	220.11	147.5	117.28	0	484.89
2018	3	LA	186.17	171.12	149.61	0.1	507
2018	3	MA	347.81	335.87	69.82	1.94	755.44
2018	3	MD	316.74	246.31	24.67	2.97	590.69
2018	3	ME	66.53	41.11	19.57	0	127.2
2018	3	MI	418.32	353.34	189.75	0.06	961.48
2018	3	MN	238.03	191.15	129.38	0.2	558.76
2018	3	MO	277.76	208.96	59.76	0.15	546.62
2018	3	MS	144.48	112.49	83.98	0	340.95
2018	3	MT	55.59	42.12	16.19	0	113.9
2018	3	NC	495.66	320.5	130.38	0.02	946.56
2018	3	ND	46.21	51.12	58.75	0	156.08
2018	3	NE	88.04	67.01	69.61	0	224.66
2018	3	NH	74.68	55.25	20.55	0	150.48
2018	3	NJ	328.41	356.64	51.44	2.25	738.75
2018	3	NM	59.15	69.47	38.75	0	167.38
2018	3	NV	94.4	76.92	50	0.05	221.37
2018	3	NY	689.12	798.34	74.24	29.08	1590.78
2018	3	OH	533.9	381.48	267.46	0.28	1183.12
2018	3	OK	163.56	115.64	71.23	0	350.43
2018	3	OR	195.45	118.12	55.23	0.2	369
2018	3	PA	655.45	314.39	261.37	4.51	1235.72
2018	3	RI	47.01	47.74	9.18	0.39	104.33
2018	3	SC	267.48	175.4	131.01	0	573.88
2018	3	SD	49.7	38.49	17.25	0	105.45
2018	3	TN	327.37	286.45	85.02	0	698.84
2018	3	TX	1067.04	863.52	452.56	1.21	2384.34
2018	3	UT	67.44	73	38.61	0.45	179.5
2018	3	VA	443.06	361.1	99.77	1.11	905.05
2018	3	VT	30.38	25.56	12.33	0	68.27
2018	3	WA	351.08	222.58	93.08	0.07	666.8
2018	3	WI	256.21	208.12	146.28	0	610.61
2018	3	WV	124.83	65.9	85.08	0	275.82
2018	3	WY	28.81	30.27	59.63	0	118.71
2018	4	AK	33.89	40.95	18.57	0	93.42
2018	4	AL	246.13	186.5	158.79	0	591.42
2018	4	AR	112.8	65.35	72.01	0	250.16
2018	4	AZ	295.63	244.48	65.19	0.06	605.36
2018	4	CA	889.46	1343.02	387.9	5.86	2626.23
2018	4	CO	155.34	155.72	89.42	0.68	401.17
2018	4	CT	196.44	151.4	32.53	1.59	381.95
2018	4	DC	24.1	76.85	1.17	2.56	104.68
2018	4	DE	48.57	32.48	12.36	0	93.41
2018	4	FL	964.02	685.56	99.36	0.52	1749.45
2018	4	GA	393.33	329.62	138.64	0.61	862.19
2018	4	HI	68.3	71.09	72.1	0	211.48
2018	4	IA	128.61	87.87	110.65	0	327.12
2018	4	ID	60.42	38.65	37.1	0	136.17
2018	4	IL	397.1	336.87	214.1	2.69	950.76
2018	4	IN	278.34	184.73	238.72	0.19	701.98
2018	4	KS	112.04	127.41	59.78	0	299.24
2018	4	KY	189.74	136.5	116.41	0	442.65
2018	4	LA	177.4	166.11	155.31	0.08	498.9
2018	4	MA	312.71	318.83	67.6	1.61	700.75
2018	4	MD	249.77	221.57	24.93	2.94	499.2
2018	4	ME	58.99	36.23	19.04	0	114.26
2018	4	MI	386.47	339.39	168.76	0.06	894.68
2018	4	MN	210.64	174.61	116.69	0.2	502.14
2018	4	MO	245.22	197.76	56.83	0.14	499.96
2018	4	MS	137.05	108.77	80.37	0	326.19
2018	4	MT	46.39	40.71	17.05	0	104.15
2018	4	NC	436.36	306.96	126.59	0.04	869.95
2018	4	ND	40.8	46.67	56.03	0	143.49
2018	4	NE	77.35	62.73	60.36	0	200.45
2018	4	NH	66.76	51.48	20.4	0	138.64
2018	4	NJ	281.82	334.04	51.4	2.23	669.48
2018	4	NM	52.44	68.3	38.29	0	159.04
2018	4	NV	97.66	68.24	47.95	0.05	213.9
2018	4	NY	642.83	771.64	76.49	27.27	1518.23
2018	4	OH	472.38	348.87	256.77	0.24	1078.27
2018	4	OK	154.19	118.03	73.26	0	345.48
2018	4	OR	164.72	120.27	55.7	0.2	340.89
2018	4	PA	586.17	293.08	262.32	4.26	1145.83
2018	4	RI	44.52	44.86	9.46	0.35	99.2
2018	4	SC	243.77	161.68	131.01	0	536.46
2018	4	SD	44.18	35.62	16.44	0	96.23
2018	4	TN	310.87	282.21	83.58	0	676.65
2018	4	TX	1014.44	842.26	450.33	1.26	2308.3
2018	4	UT	61.15	73.16	40.27	0.45	175.03
2018	4	VA	369.57	306.16	88.06	1.42	765.21
2018	4	VT	28.56	23.53	11.14	0	63.24
2018	4	WA	286.32	204.35	93.43	0.06	584.16
2018	4	WI	239.79	200.57	144.54	0	584.9
2018	4	WV	95.7	53.37	72.19	0	221.26
2018	4	WY	24.62	28.53	56.65	0	109.8
2018	5	AK	33.02	40.1	19.37	0	92.49
2018	5	AL	301.6	220.08	179.41	0	701.1
2018	5	AR	119.21	74.17	77.54	0	270.92
2018	5	AZ	383.68	287.93	80.35	0.07	752.03
2018	5	CA	1251.98	1395.56	512.72	5.3	3165.56
2018	5	CO	169.88	168.96	95.98	0.64	435.46
2018	5	CT	180.03	166.79	39.67	1.71	388.2
2018	5	DC	22.97	77.99	1.17	2.48	104.61
2018	5	DE	42.74	33.58	14.12	0	90.45
2018	5	FL	1077.68	734.12	107.75	0.56	1920.11
2018	5	GA	495.46	387.41	152.72	0.7	1036.28
2018	5	HI	67.3	73.58	74.93	0	215.82
2018	5	IA	127.65	93.58	112.08	0	333.31
2018	5	ID	57.28	41.65	59.25	0	158.18
2018	5	IL	457.95	373.76	233.43	2.73	1067.88
2018	5	IN	294.3	208.48	256.79	0.16	759.72
2018	5	KS	155.72	137.21	75.44	0	368.37
2018	5	KY	213.92	158.26	124.9	0	497.08
2018	5	LA	211.49	174.15	148.65	0.12	534.41
2018	5	MA	288.11	318.16	71.38	1.29	678.94
2018	5	MD	248.46	249.76	27.73	3.21	529.17
2018	5	ME	53.57	36.92	20.45	0	110.95
2018	5	MI	402.27	371.77	196.58	0.06	970.68
2018	5	MN	221.86	204.22	140.29	0.17	566.54
2018	5	MO	326.74	270.71	75.26	0.13	672.84
2018	5	MS	152.46	120.55	86.03	0	359.04
2018	5	MT	40.08	41.17	15.89	0	97.14
2018	5	NC	495.75	346.98	140.65	0.06	983.44
2018	5	ND	35.48	47.12	60.55	0	143.15
2018	5	NE	78.82	72.08	66.04	0	216.93
2018	5	NH	59.95	57.4	22.21	0	139.57
2018	5	NJ	315.68	382.18	58.05	1.98	757.88
2018	5	NM	61.32	77.3	37.82	0	176.44
2018	5	NV	125.89	80.65	53.52	0.05	260.11
2018	5	NY	641.4	790.42	89.15	26.68	1547.65
2018	5	OH	483.36	409.26	277.31	0.21	1170.14
2018	5	OK	189.84	148.84	80.52	0	419.2
2018	5	OR	147.37	112.81	55.53	0.19	315.91
2018	5	PA	519.73	305.25	267.92	4.18	1097.08
2018	5	RI	42.28	44.07	8.79	0.39	95.53
2018	5	SC	293.97	191.26	140.89	0	626.11
2018	5	SD	39.84	37.16	17.25	0	94.24
2018	5	TN	306.17	300.86	86.95	0	693.98
2018	5	TX	1291.27	951.74	534.85	1.17	2779.04
2018	5	UT	66.59	85.18	48.31	0.45	200.53
2018	5	VA	384.33	379.95	104.52	1.15	869.95
2018	5	VT	26.32	24.2	11.44	0	61.97
2018	5	WA	233.57	201.23	92.22	0.07	527.09
2018	5	WI	251	221.63	157.8	0	630.43
2018	5	WV	90.49	63.53	80.72	0	234.74
2018	5	WY	21.65	29.06	60.23	0	110.94
2018	6	AK	30.61	38.62	19.65	0	88.87
2018	6	AL	387.79	239.99	184.29	0	812.07
2018	6	AR	171.72	85.63	84.09	0	341.44
2018	6	AZ	508.52	316.23	80.1	0.08	904.94
2018	6	CA	1362.72	1701.55	650.73	6.54	3721.53
2018	6	CO	218.63	193.19	102.92	0.7	515.44
2018	6	CT	210.43	174.53	31.88	1.69	418.53
2018	6	DC	26.76	83.21	1.44	2.53	113.93
2018	6	DE	49.19	35.72	14.69	0	99.6
2018	6	FL	1303.47	785.27	112.63	0.54	2201.9
2018	6	GA	699.52	424.48	171.92	0.81	1296.72
2018	6	HI	71.68	74.94	78.43	0	225.05
2018	6	IA	180.46	117.12	165.36	0	462.94
2018	6	ID	61.71	43.82	81.74	0	187.27
2018	6	IL	557.47	398.84	249.29	2.95	1208.54
2018	6	IN	351.41	221.42	249.24	0.17	822.23
2018	6	KS	209.14	154.98	64.6	0	428.72
2018	6	KY	248.45	168.96	121.12	0	538.54
2018	6	LA	296.67	196.02	153.49	0.11	646.29
2018	6	MA	319.7	353.24	73.66	1.31	747.91
2018	6	MD	305.36	263.03	24.85	3.45	596.69
2018	6	ME	55.07	39.16	20.3	0	114.53
2018	6	MI	478.73	377.26	184.31	0.06	1040.37
2018	6	MN	269.03	232.27	141.3	0.2	642.8
2018	6	MO	456.9	309.29	79.45	0.2	845.84
2018	6	MS	211.45	140.56	90.98	0	442.99
2018	6	MT	37.38	40.88	17.64	0	95.9
2018	6	NC	623.16	389.17	147.97	0.12	1160.43
2018	6	ND	37.9	48.25	59.4	0	145.56
2018	6	NE	104.11	79.3	69.78	0	253.19
2018	6	NH	65.44	57.44	16.41	0	139.28
2018	6	NJ	416.12	422.19	60.43	2.04	900.77
2018	6	NM	89.14	92.52	38.38	0	220.04
2018	6	NV	176.96	85.04	76.58	0.06	338.65
2018	6	NY	776.96	963.63	80.36	31.81	1852.77
2018	6	OH	578.18	412.98	272.61	0.2	1263.96
2018	6	OK	264.54	163.37	86.65	0	514.55
2018	6	OR	142.32	129.08	58.77	0.19	330.37
2018	6	PA	582.49	315.08	260.77	4.36	1162.71
2018	6	RI	43.34	46.79	9.13	0.39	99.66
2018	6	SC	393.99	222.14	147.41	0	763.54
2018	6	SD	45.24	40.38	19.06	0	104.68
2018	6	TN	413.97	350.51	94.59	0	859.07
2018	6	TX	1831.86	1100.96	545.68	1.3	3479.8
2018	6	UT	96.03	91.07	51.02	0.45	238.57
2018	6	VA	492.2	389.31	96.9	1.5	979.91
2018	6	VT	27.16	25.27	12.01	0	64.44
2018	6	WA	229.68	206.37	92.3	0.05	528.4
2018	6	WI	260.54	222.46	174.4	0	657.41
2018	6	WV	94.75	60.97	76.87	0	232.6
2018	6	WY	22.82	31.12	56.87	0	110.8
2018	7	AK	32.97	41.82	21.89	0	96.69
2018	7	AL	425.44	250.75	185.6	0	861.79
2018	7	AR	203.15	92.19	94.62	0	389.97
2018	7	AZ	608.16	357.11	95.93	0.08	1061.28
2018	7	CA	1899.87	2006.71	712.9	6.76	4626.23
2018	7	CO	259.88	205.24	109.27	0.7	575.1
2018	7	CT	305.34	193.21	36.18	1.96	536.69
2018	7	DC	31.56	90.52	1.45	2.78	126.32
2018	7	DE	62.07	39.37	14.92	0	116.36
2018	7	FL	1466.12	804.72	113.4	0.57	2384.81
2018	7	GA	776.45	439.77	173.1	0.97	1390.28
2018	7	HI	80.3	82.19	86.17	0	248.66
2018	7	IA	202.03	127.07	164	0	493.1
2018	7	ID	82.2	48.29	90.15	0	220.64
2018	7	IL	615.36	422.94	254.65	3.06	1296
2018	7	IN	407.77	241.25	257	0.17	906.19
2018	7	KS	226.8	170.22	76.38	0	473.4
2018	7	KY	281.94	174.71	120.66	0	577.3
2018	7	LA	339.42	213.45	163.73	0.12	716.73
2018	7	MA	426.99	405.25	77.72	1.63	911.6
2018	7	MD	372.94	281.27	29.16	3.62	686.98
2018	7	ME	59.93	41.1	20.72	0	121.75
2018	7	MI	630.31	426.54	185.58	0.06	1242.49
2018	7	MN	296.08	237.18	152.56	0.2	686.02
2018	7	MO	501.73	332.71	86.34	0.24	921.02
2018	7	MS	227.54	140.52	90.62	0	458.68
2018	7	MT	44.99	44.19	22.4	0	111.58
2018	7	NC	697.71	428.5	170.85	0.13	1297.19
2018	7	ND	41.27	50.1	61.62	0	153
2018	7	NE	124.34	85.03	90.11	0	299.49
2018	7	NH	87.98	65.58	21.83	0	175.39
2018	7	NJ	571.06	462.22	63.41	2.29	1098.98
2018	7	NM	106.33	95.63	42.59	0	244.55
2018	7	NV	224.07	102	82.9	0.07	409.04
2018	7	NY	1047.83	1151.95	96.47	31.42	2327.66
2018	7	OH	694.38	433.63	273	0.18	1401.2
2018	7	OK	290.24	169.05	85.24	0	544.54
2018	7	OR	174.58	143.42	59.73	0.19	377.91
2018	7	PA	723.63	345.57	285.49	4.32	1359
2018	7	RI	65.82	56.93	9.8	0.38	132.94
2018	7	SC	433.28	231.63	157.53	0	822.44
2018	7	SD	50.03	42.19	20.54	0	112.77
2018	7	TN	477.65	376.84	96.92	0	951.42
2018	7	TX	1979.4	1137.46	601.01	1.39	3719.26
2018	7	UT	134.8	99.82	52.9	0.45	287.97
2018	7	VA	555.43	395.21	105.26	1.38	1057.28
2018	7	VT	34.04	28.44	12.93	0	75.42
2018	7	WA	248.96	218.14	104.32	0.07	571.48
2018	7	WI	325.06	245.43	172.5	0	742.99
2018	7	WV	111.97	64.1	78.15	0	254.23
2018	7	WY	26.82	31.09	60.88	0	118.78
2018	8	AK	31.58	41.91	20.03	0	93.52
2018	8	AL	417.03	255.4	189.67	0	862.1
2018	8	AR	193.58	91.67	92.96	0	378.22
2018	8	AZ	591.25	360.36	96.81	0.09	1048.51
2018	8	CA	2443.66	2308.12	782.51	7.5	5541.78
2018	8	CO	250.24	205.06	110.05	0.73	566.07
2018	8	CT	298.23	204.53	41.35	2.31	546.42
2018	8	DC	33.37	96.47	1.38	2.77	134
2018	8	DE	63.32	39.85	16.76	0	119.93
2018	8	FL	1453.67	809.45	114.49	0.57	2378.18
2018	8	GA	763.08	449.92	179.45	0.92	1393.36
2018	8	HI	82.51	82.42	85.55	0	250.47
2018	8	IA	202.4	124.99	174.36	0	501.76
2018	8	ID	74.56	47.6	76.25	0	198.42
2018	8	IL	642.61	434.1	256.09	3.3	1336.1
2018	8	IN	402.99	246.17	275.55	0.17	924.89
2018	8	KS	205.7	175.38	77.59	0	458.66
2018	8	KY	277.54	177.73	132.5	0	587.77
2018	8	LA	332.98	211.69	167.82	0.11	712.6
2018	8	MA	463.9	428.46	87.26	1.6	981.22
2018	8	MD	358.15	292.22	27.08	3.43	680.89
2018	8	ME	66.3	45.44	22.08	0	133.82
2018	8	MI	555.93	416.62	193.73	0.06	1166.34
2018	8	MN	290.65	233.92	149.27	0.19	674.03
2018	8	MO	456.26	311.17	85.68	0.21	853.32
2018	8	MS	223.77	141.5	94.19	0	459.46
2018	8	MT	47.22	43.28	26.96	0	117.46
2018	8	NC	684.93	425.58	159.4	0.14	1270.04
2018	8	ND	42.04	51.44	61.26	0	154.74
2018	8	NE	110.74	84.18	84.5	0	279.41
2018	8	NH	87.57	65.86	25.01	0	178.44
2018	8	NJ	584.05	487.96	67.95	2.29	1142.24
2018	8	NM	102.64	95.75	41.75	0	240.13
2018	8	NV	215.53	107.62	91.78	0.08	415.01
2018	8	NY	1071.72	1145.52	96.36	32.27	2345.87
2018	8	OH	664.37	441.1	289.97	0.19	1395.63
2018	8	OK	275.45	171.53	88.47	0	535.46
2018	8	OR	168.24	142.38	70.55	0.2	381.38
2018	8	PA	721.7	343.38	298.03	3.47	1366.58
2018	8	RI	70.77	58.5	10.34	0.39	140
2018	8	SC	331.48	177.56	135.82	0	644.86
2018	8	SD	51.36	45.7	20.71	0	117.77
2018	8	TN	463.54	381.35	152.5	0	997.4
2018	8	TX	2044.36	1187.56	584.03	1.41	3817.37
2018	8	UT	120.93	98.18	59.16	0.45	278.72
2018	8	VA	550.78	408.67	105.22	1.58	1066.26
2018	8	VT	34.69	28.74	13.04	0	76.46
2018	8	WA	247.5	222.15	114.74	0.05	584.45
2018	8	WI	310.3	251.28	179.51	0	741.1
2018	8	WV	105.23	65.35	77.99	0	248.57
2018	8	WY	23.84	31.39	58.33	0	113.56
2018	9	AK	31.95	40.57	17.98	0	90.5
2018	9	AL	395.27	243.88	176.95	0	816.11
2018	9	AR	177.38	86.98	85.74	0	350.11
2018	9	AZ	496.34	312.8	81.47	0.08	890.68
2018	9	CA	1360.79	1539.24	621.77	6.37	3528.17
2018	9	CO	209.5	186.9	102.92	0.69	500.02
2018	9	CT	231.22	179.63	37.36	1.95	450.16
2018	9	DC	30.22	83.37	0.9	2.69	117.18
2018	9	DE	56.43	35.1	14.04	0	105.57
2018	9	FL	1412.14	809.23	110.79	0.57	2332.73
2018	9	GA	706.82	438.69	171.39	0.88	1317.77
2018	9	HI	78.77	77.43	80.19	0	236.4
2018	9	IA	138.12	101.25	148.91	0	388.28
2018	9	ID	53.66	39.57	50.22	0	143.45
2018	9	IL	480.38	388.64	223.08	3.44	1095.54
2018	9	IN	343.72	225.38	248.59	0.17	817.86
2018	9	KS	155.01	142.98	72.82	0	370.81
2018	9	KY	239.96	168.95	125.8	0	534.71
2018	9	LA	300.35	200.14	154.98	0.1	655.57
2018	9	MA	404.78	391.67	72.6	1.41	870.46
2018	9	MD	298.77	257.54	27.31	3.21	586.83
2018	9	ME	61.71	43.18	21.5	0	126.4
2018	9	MI	427.2	363.14	178.72	0.06	969.11
2018	9	MN	236.64	215.22	146.65	0.2	598.71
2018	9	MO	330.07	240.91	67.71	0.2	638.9
2018	9	MS	209.74	138.8	87.98	0	436.52
2018	9	MT	38.64	41.1	20.9	0	100.65
2018	9	NC	615.66	409.4	142.57	0.14	1167.76
2018	9	ND	35.08	48.13	60.18	0	143.39
2018	9	NE	91.78	75.54	68.16	0	235.48
2018	9	NH	76.88	60.73	21.93	0	159.54
2018	9	NJ	425.64	404.34	59.7	3.47	893.15
2018	9	NM	77.58	85.68	41.07	0	204.33
2018	9	NV	162.42	81.94	81.37	0.07	325.8
2018	9	NY	990.49	1130.1	92.9	32.33	2245.82
2018	9	OH	517.39	398.37	257.5	0.16	1173.42
2018	9	OK	221.44	147.49	83.79	0	452.73
2018	9	OR	135.8	92.11	90	0.2	318.11
2018	9	PA	668.18	332.52	289.49	4.91	1295.1
2018	9	RI	62.46	50.83	8.69	0.37	122.35
2018	9	SC	358.12	200.67	152.22	0	711.02
2018	9	SD	42.18	40.61	19.21	0	102
2018	9	TN	430.49	360.96	94.33	0	885.78
2018	9	TX	1752.32	1048.73	498.53	1.36	3300.94
2018	9	UT	87.87	94.19	47.32	0.46	229.84
2018	9	VA	454.26	397.86	99.45	1.26	952.82
2018	9	VT	29.74	26.06	12.11	0	67.91
2018	9	WA	209.82	198.73	95.81	0.05	504.41
2018	9	WI	247.91	221.17	162.32	0	631.4
2018	9	WV	90.86	57.68	71.15	0	219.69
2018	9	WY	19.81	29.52	57.6	0	106.93
2018	10	AK	34.44	42.61	17.84	0	94.9
2018	10	AL	296.85	215.5	172.68	0	685.02
2018	10	AR	132.2	75.32	76.58	0	284.1
2018	10	AZ	297.55	258.96	77.13	0.08	633.73
2018	10	CA	1144.56	1801.55	649.04	7.26	3602.41
2018	10	CO	172.82	177.12	100.49	0.75	451.19
2018	10	CT	184.7	175.36	36.61	2.13	398.81
2018	10	DC	26.23	83.06	1.38	3.02	113.68
2018	10	DE	47.82	37.62	14.67	0	100.1
2018	10	FL	1324.28	784.09	105.26	0.57	2214.2
2018	10	GA	483.5	373.46	143.99	0.74	1001.68
2018	10	HI	78.97	81.45	85.77	0	246.2
2018	10	IA	118.55	93.58	113.3	0	325.42
2018	10	ID	58.12	40.17	32.56	0	130.84
2018	10	IL	415.13	384.18	231.42	3.08	1033.81
2018	10	IN	287	213.13	245.89	0.18	746.2
2018	10	KS	118.02	137.63	71.19	0	326.83
2018	10	KY	200.15	157.71	126.02	0	483.88
2018	10	LA	242.75	183.72	146.24	0.09	572.8
2018	10	MA	303	348.7	74.55	1.51	727.76
2018	10	MD	256.42	254.93	25.25	3.36	539.96
2018	10	ME	55.37	39.39	23.54	0	118.3
2018	10	MI	361.98	361.22	181.76	0.05	905
2018	10	MN	210.2	189.81	135.6	0.18	535.79
2018	10	MO	257.77	214.32	62.36	0.12	534.56
2018	10	MS	174.72	130.51	88.46	0	393.69
2018	10	MT	40.16	40.57	22.17	0	102.9
2018	10	NC	504.61	353.52	143.49	0.12	1001.74
2018	10	ND	38.32	49.03	61.51	0	148.85
2018	10	NE	72.51	66.18	62.07	0	200.76
2018	10	NH	65.08	57.7	22.65	0	145.43
2018	10	NJ	295.16	375.38	58.87	2.05	731.46
2018	10	NM	61.97	77.18	39.5	0	178.65
2018	10	NV	100.67	78.91	52.34	0.06	231.98
2018	10	NY	754.89	939.1	87.56	28.48	1810.03
2018	10	OH	470.85	405.64	278.85	0.15	1155.48
2018	10	OK	179.68	139.82	80.86	0	400.35
2018	10	OR	145.71	127.13	61.88	0.19	334.91
2018	10	PA	535.42	306.36	258.66	4.67	1105.11
2018	10	RI	47.46	49.93	8.82	0.38	106.59
2018	10	SC	294.52	178.45	131.95	0	604.92
2018	10	SD	40.87	39.88	17.6	0	98.34
2018	10	TN	342.49	323.24	91.17	0	756.9
2018	10	TX	1393.33	1011.84	519.09	1.35	2925.62
2018	10	UT	68.78	83.23	46.86	0.46	199.32
2018	10	VA	375.33	355.07	101.28	1.51	833.2
2018	10	VT	27.97	24.86	12.48	0	65.31
2018	10	WA	243.48	215.11	101.28	0.05	559.92
2018	10	WI	229.77	212.19	162.15	0	604.11
2018	10	WV	87.92	60.14	76.62	0	224.68
2018	10	WY	19.81	26.31	56.24	0	102.35
2018	11	AK	37.98	43.58	15.86	0	97.42
2018	11	AL	285.28	195.89	165.02	0	646.2
2018	11	AR	115.5	66.26	75.19	0	256.96
2018	11	AZ	239.26	207.76	67.45	0.06	514.53
2018	11	CA	1164.19	1310.24	516.04	5.72	2996.2
2018	11	CO	176.17	164.62	95.15	0.68	436.62
2018	11	CT	209.96	161.72	35	1.76	408.44
2018	11	DC	26.05	83.82	0.47	3.11	113.46
2018	11	DE	44.33	34.84	14.33	0	93.5
2018	11	FL	1110.92	739.98	104.92	0.62	1956.44
2018	11	GA	446.15	359.31	160.76	0.62	966.84
2018	11	HI	76.57	78.39	82.87	0	237.83
2018	11	IA	125.57	92.39	116.21	0	334.17
2018	11	ID	71.35	40.21	27.19	0	138.75
2018	11	IL	455.58	354.41	233.65	3.03	1046.67
2018	11	IN	313.03	196.2	241.95	0.2	751.38
2018	11	KS	126.09	119.91	62.2	0	308.2
2018	11	KY	216.18	148.1	129.11	0	493.39
2018	11	LA	189.68	167.99	142.83	0.08	500.59
2018	11	MA	320.51	326.25	70.51	1.91	719.18
2018	11	MD	275.98	235.3	25.6	3.53	540.41
2018	11	ME	63.56	45.6	23.69	0	132.85
2018	11	MI	396.8	330.1	171.24	0.06	898.2
