GSP,State,Year,Month
48335,KS,1989,10
48335,KS,1989,11
48335,KS,1989,12
51274,KS,1990,1
51274,KS,1990,2
51274,KS,1990,3
51274,KS,1990,4
51274,KS,1990,5
51274,KS,1990,6
51274,KS,1990,7
51274,KS,1990,8
51274,KS,1990,9
51274,KS,1990,10
51274,KS,1990,11
51274,KS,1990,12
53345,KS,1991,1
53345,KS,1991,2
53345,KS,1991,3
53345,KS,1991,4
53345,KS,1991,5
53345,KS,1991,6
53345,KS,1991,7
53345,KS,1991,8
53345,KS,1991,9
53345,KS,1991,10
53345,KS,1991,11
53345,KS,1991,12
56091,KS,1992,1
56091,KS,1992,2
56091,KS,1992,3
56091,KS,1992,4
56091,KS,1992,5
56091,KS,1992,6
56091,KS,1992,7
56091,KS,1992,8
56091,KS,1992,9
56091,KS,1992,10
56091,KS,1992,11
56091,KS,1992,12
57925,KS,1993,1
57925,KS,1993,2
57925,KS,1993,3
57925,KS,1993,4
57925,KS,1993,5
57925,KS,1993,6
57925,KS,1993,7
57925,KS,1993,8
57925,KS,1993,9
57925,KS,1993,10
57925,KS,1993,11
57925,KS,1993,12
61805,KS,1994,1
61805,KS,1994,2
61805,KS,1994,3
61805,KS,1994,4
61805,KS,1994,5
61805,KS,1994,6
61805,KS,1994,7
61805,KS,1994,8
61805,KS,1994,9
61805,KS,1994,10
61805,KS,1994,11
61805,KS,1994,12
63699,KS,1995,1
63699,KS,1995,2
63699,KS,1995,3
63699,KS,1995,4
63699,KS,1995,5
63699,KS,1995,6
63699,KS,1995,7
63699,KS,1995,8
63699,KS,1995,9
63699,KS,1995,10
63699,KS,1995,11
63699,KS,1995,12
67965,KS,1996,1
67965,KS,1996,2
67965,KS,1996,3
67965,KS,1996,4
67965,KS,1996,5
67965,KS,1996,6
67965,KS,1996,7
67965,KS,1996,8
67965,KS,1996,9
67965,KS,1996,10
67965,KS,1996,11
67965,KS,1996,12
73407,KS,1997,1
73407,KS,1997,2
73407,KS,1997,3
73407,KS,1997,4
73407,KS,1997,5
73407,KS,1997,6
73407,KS,1997,7
73407,KS,1997,8
73407,KS,1997,9
73407,KS,1997,10
73407,KS,1997,11
73407,KS,1997,12
77358,KS,1998,1
77358,KS,1998,2
77358,KS,1998,3
77358,KS,1998,4
77358,KS,1998,5
77358,KS,1998,6
77358,KS,1998,7
77358,KS,1998,8
77358,KS,1998,9
77358,KS,1998,10
77358,KS,1998,11
77358,KS,1998,12
80968,KS,1999,1
80968,KS,1999,2
80968,KS,1999,3
80968,KS,1999,4
80968,KS,1999,5
80968,KS,1999,6
80968,KS,1999,7
80968,KS,1999,8
80968,KS,1999,9
80968,KS,1999,10
80968,KS,1999,11
80968,KS,1999,12
85742,KS,2000,1
85742,KS,2000,2
85742,KS,2000,3
85742,KS,2000,4
85742,KS,2000,5
85742,KS,2000,6
85742,KS,2000,7
85742,KS,2000,8
85742,KS,2000,9
85742,KS,2000,10
85742,KS,2000,11
85742,KS,2000,12
89337,KS,2001,1
89337,KS,2001,2
89337,KS,2001,3
89337,KS,2001,4
89337,KS,2001,5
89337,KS,2001,6
89337,KS,2001,7
89337,KS,2001,8
89337,KS,2001,9
89337,KS,2001,10
89337,KS,2001,11
89337,KS,2001,12
91737,KS,2002,1
91737,KS,2002,2
91737,KS,2002,3
91737,KS,2002,4
91737,KS,2002,5
91737,KS,2002,6
91737,KS,2002,7
91737,KS,2002,8
91737,KS,2002,9
91737,KS,2002,10
91737,KS,2002,11
91737,KS,2002,12
96696,KS,2003,1
96696,KS,2003,2
96696,KS,2003,3
96696,KS,2003,4
96696,KS,2003,5
96696,KS,2003,6
96696,KS,2003,7
96696,KS,2003,8
96696,KS,2003,9
96696,KS,2003,10
96696,KS,2003,11
96696,KS,2003,12
99974,KS,2004,1
99974,KS,2004,2
99974,KS,2004,3
99974,KS,2004,4
99974,KS,2004,5
99974,KS,2004,6
99974,KS,2004,7
99974,KS,2004,8
99974,KS,2004,9
99974,KS,2004,10
99974,KS,2004,11
99974,KS,2004,12
102521.1,KS,2005,1
102521.1,KS,2005,2
102521.1,KS,2005,3
103459.4,KS,2005,4
103459.4,KS,2005,5
103459.4,KS,2005,6
105147.7,KS,2005,7
105147.7,KS,2005,8
105147.7,KS,2005,9
104618.1,KS,2005,10
104618.1,KS,2005,11
104618.1,KS,2005,12
110504.2,KS,2006,1
110504.2,KS,2006,2
110504.2,KS,2006,3
112397.6,KS,2006,4
112397.6,KS,2006,5
112397.6,KS,2006,6
112929.5,KS,2006,7
112929.5,KS,2006,8
112929.5,KS,2006,9
114770.0,KS,2006,10
114770.0,KS,2006,11
114770.0,KS,2006,12
119855.7,KS,2007,1
119855.7,KS,2007,2
119855.7,KS,2007,3
121863.0,KS,2007,4
121863.0,KS,2007,5
121863.0,KS,2007,6
123051.8,KS,2007,7
123051.8,KS,2007,8
123051.8,KS,2007,9
125042.8,KS,2007,10
125042.8,KS,2007,11
125042.8,KS,2007,12
127162.8,KS,2008,1
127162.8,KS,2008,2
127162.8,KS,2008,3
129305.8,KS,2008,4
129305.8,KS,2008,5
129305.8,KS,2008,6
128852.9,KS,2008,7
128852.9,KS,2008,8
128852.9,KS,2008,9
125408.2,KS,2008,10
125408.2,KS,2008,11
125408.2,KS,2008,12
123664.2,KS,2009,1
123664.2,KS,2009,2
123664.2,KS,2009,3
123352.9,KS,2009,4
123352.9,KS,2009,5
123352.9,KS,2009,6
123904.9,KS,2009,7
123904.9,KS,2009,8
123904.9,KS,2009,9
126440.5,KS,2009,10
126440.5,KS,2009,11
126440.5,KS,2009,12
123625.8,KS,2010,1
123625.8,KS,2010,2
123625.8,KS,2010,3
126354.9,KS,2010,4
126354.9,KS,2010,5
126354.9,KS,2010,6
129357.3,KS,2010,7
129357.3,KS,2010,8
129357.3,KS,2010,9
131641.0,KS,2010,10
131641.0,KS,2010,11
131641.0,KS,2010,12
132214.8,KS,2011,1
132214.8,KS,2011,2
132214.8,KS,2011,3
135629.2,KS,2011,4
135629.2,KS,2011,5
135629.2,KS,2011,6
136496.1,KS,2011,7
136496.1,KS,2011,8
136496.1,KS,2011,9
136921.1,KS,2011,10
136921.1,KS,2011,11
136921.1,KS,2011,12
143797.6,KS,2012,1
143797.6,KS,2012,2
143797.6,KS,2012,3
141856.5,KS,2012,4
141856.5,KS,2012,5
141856.5,KS,2012,6
137849.2,KS,2012,7
137849.2,KS,2012,8
137849.2,KS,2012,9
138407.9,KS,2012,10
138407.9,KS,2012,11
138407.9,KS,2012,12
141116.5,KS,2013,1
141116.5,KS,2013,2
141116.5,KS,2013,3
142350.4,KS,2013,4
142350.4,KS,2013,5
142350.4,KS,2013,6
143250.9,KS,2013,7
143250.9,KS,2013,8
143250.9,KS,2013,9
146164.8,KS,2013,10
146164.8,KS,2013,11
146164.8,KS,2013,12
142699.8,KS,2014,1
142699.8,KS,2014,2
142699.8,KS,2014,3
146956.6,KS,2014,4
146956.6,KS,2014,5
146956.6,KS,2014,6
150883.0,KS,2014,7
150883.0,KS,2014,8
150883.0,KS,2014,9
152565.1,KS,2014,10
152565.1,KS,2014,11
152565.1,KS,2014,12
148407.8,KS,2015,1
148407.8,KS,2015,2
148407.8,KS,2015,3
151768.7,KS,2015,4
151768.7,KS,2015,5
151768.7,KS,2015,6
153446.1,KS,2015,7
153446.1,KS,2015,8
153446.1,KS,2015,9
153096.8,KS,2015,10
153096.8,KS,2015,11
153096.8,KS,2015,12
152233.9,KS,2016,1
152233.9,KS,2016,2
152233.9,KS,2016,3
155795.7,KS,2016,4
155795.7,KS,2016,5
155795.7,KS,2016,6
156609.2,KS,2016,7
156609.2,KS,2016,8
156609.2,KS,2016,9
157682.6,KS,2016,10
157682.6,KS,2016,11
157682.6,KS,2016,12
157592.7,KS,2017,1
157592.7,KS,2017,2
157592.7,KS,2017,3
158665.4,KS,2017,4
158665.4,KS,2017,5
158665.4,KS,2017,6
159503.8,KS,2017,7
159503.8,KS,2017,8
159503.8,KS,2017,9
160671.0,KS,2017,10
160671.0,KS,2017,11
160671.0,KS,2017,12
160674.1,KS,2018,1
160674.1,KS,2018,2
160674.1,KS,2018,3
164017.8,KS,2018,4
164017.8,KS,2018,5
164017.8,KS,2018,6
165414.7,KS,2018,7
165414.7,KS,2018,8
165414.7,KS,2018,9
165414.7,KS,2018,10
165414.7,KS,2018,11
165414.7,KS,2018,12
64718,KY,1989,1
64718,KY,1989,2
64718,KY,1989,3
64718,KY,1989,4
64718,KY,1989,5
64718,KY,1989,6
64718,KY,1989,7
64718,KY,1989,8
64718,KY,1989,9
64718,KY,1989,10
64718,KY,1989,11
64718,KY,1989,12
67508,KY,1990,1
67508,KY,1990,2
67508,KY,1990,3
67508,KY,1990,4
67508,KY,1990,5
67508,KY,1990,6
67508,KY,1990,7
67508,KY,1990,8
67508,KY,1990,9
67508,KY,1990,10
67508,KY,1990,11
67508,KY,1990,12
70536,KY,1991,1
70536,KY,1991,2
70536,KY,1991,3
70536,KY,1991,4
70536,KY,1991,5
70536,KY,1991,6
70536,KY,1991,7
70536,KY,1991,8
70536,KY,1991,9
70536,KY,1991,10
70536,KY,1991,11
70536,KY,1991,12
76572,KY,1992,1
76572,KY,1992,2
76572,KY,1992,3
76572,KY,1992,4
76572,KY,1992,5
76572,KY,1992,6
76572,KY,1992,7
76572,KY,1992,8
76572,KY,1992,9
76572,KY,1992,10
76572,KY,1992,11
76572,KY,1992,12
80361,KY,1993,1
80361,KY,1993,2
80361,KY,1993,3
80361,KY,1993,4
80361,KY,1993,5
80361,KY,1993,6
80361,KY,1993,7
80361,KY,1993,8
80361,KY,1993,9
80361,KY,1993,10
80361,KY,1993,11
80361,KY,1993,12
86283,KY,1994,1
86283,KY,1994,2
86283,KY,1994,3
86283,KY,1994,4
86283,KY,1994,5
86283,KY,1994,6
86283,KY,1994,7
86283,KY,1994,8
86283,KY,1994,9
86283,KY,1994,10
86283,KY,1994,11
86283,KY,1994,12
90459,KY,1995,1
90459,KY,1995,2
90459,KY,1995,3
90459,KY,1995,4
90459,KY,1995,5
90459,KY,1995,6
90459,KY,1995,7
90459,KY,1995,8
90459,KY,1995,9
90459,KY,1995,10
90459,KY,1995,11
90459,KY,1995,12
94987,KY,1996,1
94987,KY,1996,2
94987,KY,1996,3
94987,KY,1996,4
94987,KY,1996,5
94987,KY,1996,6
94987,KY,1996,7
94987,KY,1996,8
94987,KY,1996,9
94987,KY,1996,10
94987,KY,1996,11
94987,KY,1996,12
103338,KY,1997,1
103338,KY,1997,2
103338,KY,1997,3
103338,KY,1997,4
103338,KY,1997,5
103338,KY,1997,6
103338,KY,1997,7
103338,KY,1997,8
103338,KY,1997,9
103338,KY,1997,10
103338,KY,1997,11
103338,KY,1997,12
107872,KY,1998,1
107872,KY,1998,2
107872,KY,1998,3
107872,KY,1998,4
107872,KY,1998,5
107872,KY,1998,6
107872,KY,1998,7
107872,KY,1998,8
107872,KY,1998,9
107872,KY,1998,10
107872,KY,1998,11
107872,KY,1998,12
113436,KY,1999,1
113436,KY,1999,2
113436,KY,1999,3
113436,KY,1999,4
113436,KY,1999,5
113436,KY,1999,6
113436,KY,1999,7
113436,KY,1999,8
113436,KY,1999,9
113436,KY,1999,10
113436,KY,1999,11
113436,KY,1999,12
113108,KY,2000,1
113108,KY,2000,2
113108,KY,2000,3
113108,KY,2000,4
113108,KY,2000,5
113108,KY,2000,6
113108,KY,2000,7
113108,KY,2000,8
113108,KY,2000,9
113108,KY,2000,10
113108,KY,2000,11
113108,KY,2000,12
116249,KY,2001,1
116249,KY,2001,2
116249,KY,2001,3
116249,KY,2001,4
116249,KY,2001,5
116249,KY,2001,6
116249,KY,2001,7
116249,KY,2001,8
116249,KY,2001,9
116249,KY,2001,10
116249,KY,2001,11
116249,KY,2001,12
121325,KY,2002,1
121325,KY,2002,2
121325,KY,2002,3
121325,KY,2002,4
121325,KY,2002,5
121325,KY,2002,6
121325,KY,2002,7
121325,KY,2002,8
121325,KY,2002,9
121325,KY,2002,10
121325,KY,2002,11
121325,KY,2002,12
125237,KY,2003,1
125237,KY,2003,2
125237,KY,2003,3
125237,KY,2003,4
125237,KY,2003,5
125237,KY,2003,6
125237,KY,2003,7
125237,KY,2003,8
125237,KY,2003,9
125237,KY,2003,10
125237,KY,2003,11
125237,KY,2003,12
131655,KY,2004,1
131655,KY,2004,2
131655,KY,2004,3
131655,KY,2004,4
131655,KY,2004,5
131655,KY,2004,6
131655,KY,2004,7
131655,KY,2004,8
131655,KY,2004,9
131655,KY,2004,10
131655,KY,2004,11
131655,KY,2004,12
138707.2,KY,2005,1
138707.2,KY,2005,2
138707.2,KY,2005,3
141400.4,KY,2005,4
141400.4,KY,2005,5
141400.4,KY,2005,6
144185.1,KY,2005,7
144185.1,KY,2005,8
144185.1,KY,2005,9
146303.5,KY,2005,10
146303.5,KY,2005,11
146303.5,KY,2005,12
148942.8,KY,2006,1
148942.8,KY,2006,2
148942.8,KY,2006,3
151078.1,KY,2006,4
151078.1,KY,2006,5
151078.1,KY,2006,6
151863.0,KY,2006,7
151863.0,KY,2006,8
151863.0,KY,2006,9
152143.1,KY,2006,10
152143.1,KY,2006,11
152143.1,KY,2006,12
151646.0,KY,2007,1
151646.0,KY,2007,2
151646.0,KY,2007,3
153911.5,KY,2007,4
153911.5,KY,2007,5
153911.5,KY,2007,6
154940.5,KY,2007,7
154940.5,KY,2007,8
154940.5,KY,2007,9
157628.6,KY,2007,10
157628.6,KY,2007,11
157628.6,KY,2007,12
157490.6,KY,2008,1
157490.6,KY,2008,2
157490.6,KY,2008,3
160007.7,KY,2008,4
160007.7,KY,2008,5
160007.7,KY,2008,6
158821.1,KY,2008,7
158821.1,KY,2008,8
158821.1,KY,2008,9
156076.7,KY,2008,10
156076.7,KY,2008,11
156076.7,KY,2008,12
154582.0,KY,2009,1
154582.0,KY,2009,2
154582.0,KY,2009,3
153441.2,KY,2009,4
153441.2,KY,2009,5
153441.2,KY,2009,6
155399.9,KY,2009,7
155399.9,KY,2009,8
155399.9,KY,2009,9
159695.8,KY,2009,10
159695.8,KY,2009,11
159695.8,KY,2009,12
159582.2,KY,2010,1
159582.2,KY,2010,2
159582.2,KY,2010,3
163962.0,KY,2010,4
163962.0,KY,2010,5
163962.0,KY,2010,6
167098.5,KY,2010,7
167098.5,KY,2010,8
167098.5,KY,2010,9
167779.5,KY,2010,10
167779.5,KY,2010,11
167779.5,KY,2010,12
166373.0,KY,2011,1
166373.0,KY,2011,2
166373.0,KY,2011,3
168699.8,KY,2011,4
168699.8,KY,2011,5
168699.8,KY,2011,6
170443.7,KY,2011,7
170443.7,KY,2011,8
170443.7,KY,2011,9
174246.2,KY,2011,10
174246.2,KY,2011,11
174246.2,KY,2011,12
175058.4,KY,2012,1
175058.4,KY,2012,2
175058.4,KY,2012,3
176736.1,KY,2012,4
176736.1,KY,2012,5
176736.1,KY,2012,6
177107.8,KY,2012,7
177107.8,KY,2012,8
177107.8,KY,2012,9
176307.0,KY,2012,10
176307.0,KY,2012,11
176307.0,KY,2012,12
182684.1,KY,2013,1
182684.1,KY,2013,2
182684.1,KY,2013,3
181164.0,KY,2013,4
181164.0,KY,2013,5
181164.0,KY,2013,6
182421.1,KY,2013,7
182421.1,KY,2013,8
182421.1,KY,2013,9
183167.7,KY,2013,10
183167.7,KY,2013,11
183167.7,KY,2013,12
183280.0,KY,2014,1
183280.0,KY,2014,2
183280.0,KY,2014,3
186589.1,KY,2014,4
186589.1,KY,2014,5
186589.1,KY,2014,6
188148.4,KY,2014,7
188148.4,KY,2014,8
188148.4,KY,2014,9
188760.5,KY,2014,10
188760.5,KY,2014,11
188760.5,KY,2014,12
188731.9,KY,2015,1
188731.9,KY,2015,2
188731.9,KY,2015,3
192507.2,KY,2015,4
192507.2,KY,2015,5
192507.2,KY,2015,6
192970.9,KY,2015,7
192970.9,KY,2015,8
192970.9,KY,2015,9
193455.5,KY,2015,10
193455.5,KY,2015,11
193455.5,KY,2015,12
190111.1,KY,2016,1
190111.1,KY,2016,2
190111.1,KY,2016,3
194512.9,KY,2016,4
194512.9,KY,2016,5
194512.9,KY,2016,6
196887.7,KY,2016,7
196887.7,KY,2016,8
196887.7,KY,2016,9
198627.4,KY,2016,10
198627.4,KY,2016,11
198627.4,KY,2016,12
198642.2,KY,2017,1
198642.2,KY,2017,2
198642.2,KY,2017,3
201232.2,KY,2017,4
201232.2,KY,2017,5
201232.2,KY,2017,6
202927.9,KY,2017,7
202927.9,KY,2017,8
202927.9,KY,2017,9
205897.4,KY,2017,10
205897.4,KY,2017,11
205897.4,KY,2017,12
205620.8,KY,2018,1
205620.8,KY,2018,2
205620.8,KY,2018,3
209561.7,KY,2018,4
209561.7,KY,2018,5
209561.7,KY,2018,6
211535.1,KY,2018,7
211535.1,KY,2018,8
211535.1,KY,2018,9
211535.1,KY,2018,10
211535.1,KY,2018,11
211535.1,KY,2018,12
86196,LA,1989,1
86196,LA,1989,2
86196,LA,1989,3
86196,LA,1989,4
86196,LA,1989,5
86196,LA,1989,6
86196,LA,1989,7
86196,LA,1989,8
86196,LA,1989,9
86196,LA,1989,10
86196,LA,1989,11
86196,LA,1989,12
93591,LA,1990,1
93591,LA,1990,2
93591,LA,1990,3
93591,LA,1990,4
93591,LA,1990,5
93591,LA,1990,6
93591,LA,1990,7
93591,LA,1990,8
93591,LA,1990,9
93591,LA,1990,10
93591,LA,1990,11
93591,LA,1990,12
94298,LA,1991,1
94298,LA,1991,2
94298,LA,1991,3
94298,LA,1991,4
94298,LA,1991,5
94298,LA,1991,6
94298,LA,1991,7
94298,LA,1991,8
94298,LA,1991,9
94298,LA,1991,10
94298,LA,1991,11
94298,LA,1991,12
88912,LA,1992,1
88912,LA,1992,2
88912,LA,1992,3
88912,LA,1992,4
88912,LA,1992,5
88912,LA,1992,6
88912,LA,1992,7
88912,LA,1992,8
88912,LA,1992,9
88912,LA,1992,10
88912,LA,1992,11
88912,LA,1992,12
93243,LA,1993,1
93243,LA,1993,2
93243,LA,1993,3
93243,LA,1993,4
93243,LA,1993,5
93243,LA,1993,6
93243,LA,1993,7
93243,LA,1993,8
93243,LA,1993,9
93243,LA,1993,10
93243,LA,1993,11
93243,LA,1993,12
101943,LA,1994,1
101943,LA,1994,2
101943,LA,1994,3
101943,LA,1994,4
101943,LA,1994,5
101943,LA,1994,6
101943,LA,1994,7
101943,LA,1994,8
101943,LA,1994,9
101943,LA,1994,10
101943,LA,1994,11
101943,LA,1994,12
109153,LA,1995,1
109153,LA,1995,2
109153,LA,1995,3
109153,LA,1995,4
109153,LA,1995,5
109153,LA,1995,6
109153,LA,1995,7
109153,LA,1995,8
109153,LA,1995,9
109153,LA,1995,10
109153,LA,1995,11
109153,LA,1995,12
114967,LA,1996,1
114967,LA,1996,2
114967,LA,1996,3
114967,LA,1996,4
114967,LA,1996,5
114967,LA,1996,6
114967,LA,1996,7
114967,LA,1996,8
114967,LA,1996,9
114967,LA,1996,10
114967,LA,1996,11
114967,LA,1996,12
115890,LA,1997,1
115890,LA,1997,2
115890,LA,1997,3
115890,LA,1997,4
115890,LA,1997,5
115890,LA,1997,6
115890,LA,1997,7
115890,LA,1997,8
115890,LA,1997,9
115890,LA,1997,10
115890,LA,1997,11
115890,LA,1997,12
120562,LA,1998,1
120562,LA,1998,2
120562,LA,1998,3
120562,LA,1998,4
120562,LA,1998,5
120562,LA,1998,6
120562,LA,1998,7
120562,LA,1998,8
120562,LA,1998,9
120562,LA,1998,10
120562,LA,1998,11
120562,LA,1998,12
124907,LA,1999,1
124907,LA,1999,2
124907,LA,1999,3
124907,LA,1999,4
124907,LA,1999,5
124907,LA,1999,6
124907,LA,1999,7
124907,LA,1999,8
124907,LA,1999,9
124907,LA,1999,10
124907,LA,1999,11
124907,LA,1999,12
131430,LA,2000,1
131430,LA,2000,2
131430,LA,2000,3
131430,LA,2000,4
131430,LA,2000,5
131430,LA,2000,6
131430,LA,2000,7
131430,LA,2000,8
131430,LA,2000,9
131430,LA,2000,10
131430,LA,2000,11
131430,LA,2000,12
137929,LA,2001,1
137929,LA,2001,2
137929,LA,2001,3
137929,LA,2001,4
137929,LA,2001,5
137929,LA,2001,6
137929,LA,2001,7
137929,LA,2001,8
137929,LA,2001,9
137929,LA,2001,10
137929,LA,2001,11
137929,LA,2001,12
139354,LA,2002,1
139354,LA,2002,2
139354,LA,2002,3
139354,LA,2002,4
139354,LA,2002,5
139354,LA,2002,6
139354,LA,2002,7
139354,LA,2002,8
139354,LA,2002,9
139354,LA,2002,10
139354,LA,2002,11
139354,LA,2002,12
156192,LA,2003,1
156192,LA,2003,2
156192,LA,2003,3
156192,LA,2003,4
156192,LA,2003,5
156192,LA,2003,6
156192,LA,2003,7
156192,LA,2003,8
156192,LA,2003,9
156192,LA,2003,10
156192,LA,2003,11
156192,LA,2003,12
171848,LA,2004,1
171848,LA,2004,2
171848,LA,2004,3
171848,LA,2004,4
171848,LA,2004,5
171848,LA,2004,6
171848,LA,2004,7
171848,LA,2004,8
171848,LA,2004,9
171848,LA,2004,10
171848,LA,2004,11
171848,LA,2004,12
190658.3,LA,2005,1
190658.3,LA,2005,2
190658.3,LA,2005,3
196268.0,LA,2005,4
196268.0,LA,2005,5
196268.0,LA,2005,6
199384.4,LA,2005,7
199384.4,LA,2005,8
199384.4,LA,2005,9
203955.2,LA,2005,10
203955.2,LA,2005,11
203955.2,LA,2005,12
203738.4,LA,2006,1
203738.4,LA,2006,2
203738.4,LA,2006,3
206099.0,LA,2006,4
206099.0,LA,2006,5
206099.0,LA,2006,6
207005.8,LA,2006,7
207005.8,LA,2006,8
207005.8,LA,2006,9
206354.8,LA,2006,10
206354.8,LA,2006,11
206354.8,LA,2006,12
203470.6,LA,2007,1
203470.6,LA,2007,2
203470.6,LA,2007,3
206230.9,LA,2007,4
206230.9,LA,2007,5
206230.9,LA,2007,6
207222.0,LA,2007,7
207222.0,LA,2007,8
207222.0,LA,2007,9
209640.7,LA,2007,10
209640.7,LA,2007,11
209640.7,LA,2007,12
210943.7,LA,2008,1
210943.7,LA,2008,2
210943.7,LA,2008,3
217777.2,LA,2008,4
217777.2,LA,2008,5
217777.2,LA,2008,6
219451.0,LA,2008,7
219451.0,LA,2008,8
219451.0,LA,2008,9
212104.0,LA,2008,10
212104.0,LA,2008,11
212104.0,LA,2008,12
207116.6,LA,2009,1
207116.6,LA,2009,2
207116.6,LA,2009,3
203549.6,LA,2009,4
203549.6,LA,2009,5
203549.6,LA,2009,6
205882.7,LA,2009,7
205882.7,LA,2009,8
205882.7,LA,2009,9
210990.8,LA,2009,10
210990.8,LA,2009,11
210990.8,LA,2009,12
219434.1,LA,2010,1
219434.1,LA,2010,2
219434.1,LA,2010,3
224598.4,LA,2010,4
224598.4,LA,2010,5
224598.4,LA,2010,6
229356.9,LA,2010,7
229356.9,LA,2010,8
229356.9,LA,2010,9
229318.5,LA,2010,10
229318.5,LA,2010,11
229318.5,LA,2010,12
226719.2,LA,2011,1
226719.2,LA,2011,2
226719.2,LA,2011,3
228567.4,LA,2011,4
228567.4,LA,2011,5
228567.4,LA,2011,6
228397.5,LA,2011,7
228397.5,LA,2011,8
228397.5,LA,2011,9
232266.0,LA,2011,10
232266.0,LA,2011,11
232266.0,LA,2011,12
235415.7,LA,2012,1
235415.7,LA,2012,2
235415.7,LA,2012,3
236430.8,LA,2012,4
236430.8,LA,2012,5
236430.8,LA,2012,6
232381.8,LA,2012,7
232381.8,LA,2012,8
232381.8,LA,2012,9
230264.1,LA,2012,10
230264.1,LA,2012,11
230264.1,LA,2012,12
230233.6,LA,2013,1
230233.6,LA,2013,2
230233.6,LA,2013,3
227156.3,LA,2013,4
227156.3,LA,2013,5
227156.3,LA,2013,6
228461.9,LA,2013,7
228461.9,LA,2013,8
228461.9,LA,2013,9
230017.9,LA,2013,10
230017.9,LA,2013,11
230017.9,LA,2013,12
230462.2,LA,2014,1
230462.2,LA,2014,2
230462.2,LA,2014,3
237845.1,LA,2014,4
237845.1,LA,2014,5
237845.1,LA,2014,6
241844.6,LA,2014,7
241844.6,LA,2014,8
241844.6,LA,2014,9
241355.8,LA,2014,10
241355.8,LA,2014,11
241355.8,LA,2014,12
235839.2,LA,2015,1
235839.2,LA,2015,2
235839.2,LA,2015,3
236178.0,LA,2015,4
236178.0,LA,2015,5
236178.0,LA,2015,6
234874.1,LA,2015,7
234874.1,LA,2015,8
234874.1,LA,2015,9
230872.2,LA,2015,10
230872.2,LA,2015,11
230872.2,LA,2015,12
226340.0,LA,2016,1
226340.0,LA,2016,2
226340.0,LA,2016,3
228274.4,LA,2016,4
228274.4,LA,2016,5
228274.4,LA,2016,6
227843.1,LA,2016,7
227843.1,LA,2016,8
227843.1,LA,2016,9
229478.0,LA,2016,10
229478.0,LA,2016,11
229478.0,LA,2016,12
233241.7,LA,2017,1
233241.7,LA,2017,2
233241.7,LA,2017,3
234456.7,LA,2017,4
234456.7,LA,2017,5
234456.7,LA,2017,6
236533.2,LA,2017,7
236533.2,LA,2017,8
236533.2,LA,2017,9
239609.2,LA,2017,10
239609.2,LA,2017,11
239609.2,LA,2017,12
243836.0,LA,2018,1
243836.0,LA,2018,2
243836.0,LA,2018,3
249726.4,LA,2018,4
249726.4,LA,2018,5
249726.4,LA,2018,6
252027.7,LA,2018,7
252027.7,LA,2018,8
252027.7,LA,2018,9
252027.7,LA,2018,10
252027.7,LA,2018,11
252027.7,LA,2018,12
157701,MA,1989,1
157701,MA,1989,2
157701,MA,1989,3
157701,MA,1989,4
157701,MA,1989,5
157701,MA,1989,6
157701,MA,1989,7
157701,MA,1989,8
157701,MA,1989,9
157701,MA,1989,10
157701,MA,1989,11
157701,MA,1989,12
158903,MA,1990,1
158903,MA,1990,2
158903,MA,1990,3
158903,MA,1990,4
158903,MA,1990,5
158903,MA,1990,6
158903,MA,1990,7
158903,MA,1990,8
158903,MA,1990,9
158903,MA,1990,10
158903,MA,1990,11
158903,MA,1990,12
160193,MA,1991,1
160193,MA,1991,2
160193,MA,1991,3
160193,MA,1991,4
160193,MA,1991,5
160193,MA,1991,6
160193,MA,1991,7
160193,MA,1991,8
160193,MA,1991,9
160193,MA,1991,10
160193,MA,1991,11
160193,MA,1991,12
166585,MA,1992,1
166585,MA,1992,2
166585,MA,1992,3
166585,MA,1992,4
166585,MA,1992,5
166585,MA,1992,6
166585,MA,1992,7
166585,MA,1992,8
166585,MA,1992,9
166585,MA,1992,10
166585,MA,1992,11
166585,MA,1992,12
173234,MA,1993,1
173234,MA,1993,2
173234,MA,1993,3
173234,MA,1993,4
173234,MA,1993,5
173234,MA,1993,6
173234,MA,1993,7
173234,MA,1993,8
173234,MA,1993,9
173234,MA,1993,10
173234,MA,1993,11
173234,MA,1993,12
185335,MA,1994,1
185335,MA,1994,2
185335,MA,1994,3
185335,MA,1994,4
185335,MA,1994,5
185335,MA,1994,6
185335,MA,1994,7
185335,MA,1994,8
185335,MA,1994,9
185335,MA,1994,10
185335,MA,1994,11
185335,MA,1994,12
195277,MA,1995,1
195277,MA,1995,2
195277,MA,1995,3
195277,MA,1995,4
195277,MA,1995,5
195277,MA,1995,6
195277,MA,1995,7
195277,MA,1995,8
195277,MA,1995,9
195277,MA,1995,10
195277,MA,1995,11
195277,MA,1995,12
208288,MA,1996,1
208288,MA,1996,2
208288,MA,1996,3
208288,MA,1996,4
208288,MA,1996,5
208288,MA,1996,6
208288,MA,1996,7
208288,MA,1996,8
208288,MA,1996,9
208288,MA,1996,10
208288,MA,1996,11
208288,MA,1996,12
223647,MA,1997,1
223647,MA,1997,2
223647,MA,1997,3
223647,MA,1997,4
223647,MA,1997,5
223647,MA,1997,6
223647,MA,1997,7
223647,MA,1997,8
223647,MA,1997,9
223647,MA,1997,10
223647,MA,1997,11
223647,MA,1997,12
235703,MA,1998,1
